Time(s),Voltage(V),Current(A),TEMP (C),Battery_%
6607.412,13118,-8015,25,32
6607.890,13114,-7987,25,12
6608.405,13118,-7965,25,32
6608.905,13114,-8025,25,12
6609.431,13114,-7978,25,32
6609.928,13114,-7965,25,12
6610.375,13114,-7984,25,32
6610.857,13118,-8009,25,12
6611.402,13114,-7950,25,32
6611.908,13122,-7984,25,12
6612.389,13114,-7987,25,32
6612.900,13122,-7928,25,12
6613.404,13118,-7996,25,32
6613.934,13118,-7978,25,12
6614.366,13118,-8000,25,32
6614.968,13114,-7996,25,12
6615.426,13118,-7937,25,32
6615.933,13118,-7987,25,12
6616.393,13111,-7971,25,32
6616.884,13118,-7968,25,12
6617.417,13114,-7984,25,32
6617.904,13122,-7953,25,12
6618.405,13122,-7984,25,32
6618.898,13122,-8009,25,12
6619.402,13114,-7937,25,32
6619.856,13122,-8028,25,12
6620.365,13118,-7953,25,32
6620.905,13118,-7984,25,12
6621.402,13114,-7984,25,32
6621.902,13114,-8015,25,12
6622.401,13118,-7950,25,32
6622.899,13118,-7990,25,12
6623.391,13111,-7990,25,32
6623.883,13122,-7993,25,12
6624.405,13114,-8006,25,32
6624.899,13118,-7971,25,12
6625.421,13122,-8000,25,32
6625.931,13118,-7996,25,12
6626.390,13111,-8018,25,32
6626.877,13122,-7996,25,12
6627.420,13114,-7984,25,32
6627.905,13111,-7956,25,12
6628.354,13114,-7990,25,32
6628.936,13107,-7931,25,12
6629.437,13114,-7975,25,32
6629.885,13118,-8015,25,12
6630.409,13114,-7956,25,32
6630.928,13122,-7990,25,12
6631.401,13114,-8006,25,32
6631.919,13114,-8000,25,12
6632.410,13111,-7978,25,32
6632.891,13118,-7987,25,12
6633.398,13118,-7956,25,32
6633.913,13118,-7987,25,12
6634.362,13114,-7959,25,32
6634.859,13118,-7996,25,12
6635.360,13114,-7937,25,32
6635.900,13118,-7971,25,12
6636.388,13114,-7968,25,32
6636.895,13111,-7993,25,12
6637.399,13114,-7956,25,32
6637.862,13114,-7968,25,12
6638.372,13111,-7925,25,32
6638.872,13114,-7975,25,12
6639.383,13114,-7987,25,32
6639.898,13118,-7940,25,12
6640.407,13114,-7953,25,32
6640.894,13118,-7996,25,12
6641.400,13114,-7975,25,32
6641.870,13118,-7975,25,12
6642.370,13118,-8015,25,32
6642.883,13114,-7975,25,12
6643.387,13114,-7937,25,32
6643.869,13114,-7975,25,12
6644.377,13111,-7953,25,32
6644.883,13114,-7965,25,12
6645.375,13114,-7959,25,32
6645.937,13111,-7912,25,12
6646.424,13111,-7971,25,32
6646.913,13114,-7990,25,12
6647.423,13114,-7953,25,32
6647.888,13118,-7993,25,12
6648.369,13111,-7968,25,32
6648.913,13107,-7987,25,12
6649.389,13114,-7940,25,32
6649.838,13111,-8006,25,12
6650.366,13111,-7971,25,32
6650.879,13111,-7984,25,12
6651.366,13111,-8009,25,32
6651.935,13118,-7956,25,12
6652.369,13111,-7934,25,32
6652.865,13114,-7946,25,12
6653.338,13111,-7946,25,32
6653.885,13111,-7959,25,12
6654.421,13111,-7950,25,32
6654.888,13111,-7984,25,12
6655.358,13107,-7956,25,32
6655.878,13114,-7975,25,12
6656.401,13111,-7953,25,32
6656.909,13107,-7946,25,12
6657.349,13107,-8012,25,32
6657.868,13114,-8012,25,12
6658.361,13111,-8009,25,32
6658.883,13111,-7978,25,12
6659.390,13107,-7965,25,32
6659.851,13111,-7984,25,12
6660.379,13111,-7978,25,32
6660.885,13114,-7968,25,12
6661.402,13114,-7956,25,32
6661.920,13111,-7968,25,12
6662.396,13114,-7946,25,32
6662.859,13107,-7968,25,12
6663.332,13107,-7959,25,32
6663.882,13111,-7987,25,12
6664.373,13114,-8006,25,32
6664.897,13107,-8000,25,12
6665.409,13111,-7934,25,32
6665.881,13114,-7984,25,12
6666.392,13111,-8012,25,32
6666.873,13111,-7987,25,12
6667.385,13107,-7975,25,32
6667.845,13107,-7946,25,12
6668.355,13114,-7978,25,32
6668.855,13107,-7934,25,12
6669.366,13104,-7968,25,32
6669.857,13107,-7968,25,12
6670.394,13114,-7968,25,32
6670.862,13111,-8000,25,12
6671.385,13107,-7975,25,32
6671.855,13111,-7996,25,12
6672.362,13104,-7959,25,32
6672.859,13114,-7996,25,12
6673.383,13107,-7990,25,32
6673.870,13111,-8000,25,12
6674.370,13107,-7978,25,32
6674.878,13107,-7928,25,12
6675.385,13107,-7953,25,32
6675.870,13107,-7978,25,12
6676.373,13111,-7937,25,32
6676.854,13107,-8040,25,12
6677.381,13107,-7934,25,32
6677.850,13104,-7996,25,12
6678.322,13107,-7978,25,32
6678.874,13111,-7934,25,12
6679.387,13104,-7893,25,32
6679.865,13111,-7968,25,12
6680.364,13104,-7987,25,32
6680.873,13107,-7990,25,12
6681.351,13107,-7928,25,32
6681.845,13107,-7956,25,12
6682.366,13104,-7959,25,32
6682.849,13104,-7993,25,12
6683.348,13107,-7978,25,32
6683.821,13104,-7971,25,12
6684.370,13104,-7975,25,32
6684.900,13111,-7971,25,12
6685.344,13107,-7971,25,32
6685.819,13107,-7978,25,12
6686.353,13111,-7946,25,32
6686.858,13111,-7956,25,12
6687.365,13104,-7993,25,32
6687.892,13107,-7975,25,12
6688.377,13104,-7940,25,32
6688.849,13107,-7968,25,12
6689.353,13114,-7987,25,32
6689.817,13100,-8009,25,12
6690.346,13100,-7993,25,32
6690.860,13107,-7946,25,12
6691.370,13107,-7984,25,32
6691.861,13104,-7978,25,12
6692.365,13104,-7946,25,32
6692.855,13104,-7959,25,12
6693.348,13100,-7984,25,32
6693.817,13104,-8006,25,12
6694.401,13111,-8025,25,32
6694.884,13107,-7971,25,12
6695.427,13107,-7993,25,32
6695.883,13107,-8000,25,12
6696.345,13100,-7950,25,32
6696.860,13107,-7971,25,12
6697.342,13104,-7975,25,32
6697.831,13107,-7993,25,12
6698.379,13107,-8000,25,32
6698.842,13107,-7971,25,12
6699.383,13104,-7956,25,32
6699.891,13114,-7996,25,12
6700.310,13104,-7987,25,32
6700.861,13104,-7953,25,12
6701.343,13104,-8031,25,32
6701.888,13104,-7915,25,12
6702.371,13096,-7990,25,32
6702.813,13107,-7968,25,12
6703.310,13104,-7987,25,32
6703.836,13100,-7993,25,12
6704.335,13104,-7931,25,32
6704.866,13104,-7990,25,12
6705.355,13107,-7950,25,32
6705.846,13104,-8009,25,12
6706.330,13104,-7968,25,32
6706.834,13096,-7959,25,12
6707.353,13100,-7975,25,32
6707.809,13107,-7940,25,12
6708.381,13100,-7971,25,32
6708.844,13100,-7971,25,12
6709.316,13100,-7975,25,32
6709.858,13104,-7990,25,12
6710.363,13096,-7993,25,32
6710.857,13107,-7937,25,12
6711.363,13104,-7984,25,32
6711.806,13107,-8000,25,12
6712.344,13104,-7968,25,32
6712.886,13104,-7993,25,12
6713.397,13107,-7978,25,32
6713.805,13100,-7987,25,12
6714.329,13104,-8015,25,32
6714.848,13100,-8000,25,12
6715.344,13107,-7978,25,32
6715.852,13096,-7959,25,12
6716.328,13100,-7956,25,32
6716.830,13104,-7990,25,12
6717.302,13100,-7946,25,32
6717.820,13104,-7953,25,12
6718.334,13104,-7987,25,32
6718.845,13104,-7940,25,12
6719.300,13100,-7953,25,32
6719.822,13100,-7965,25,12
6720.336,13096,-7953,25,32
6720.829,13100,-7987,25,12
6721.328,13100,-7956,25,32
6721.822,13096,-7959,25,12
6722.344,13100,-7956,25,32
6722.823,13096,-7978,25,12
6723.300,13096,-7975,25,32
6723.844,13104,-7984,25,12
6724.352,13100,-7987,25,32
6724.823,13096,-7990,25,12
6725.294,13096,-7959,25,32
6725.854,13096,-7946,25,12
6726.337,13100,-7975,25,32
6726.830,13096,-7953,25,12
6727.350,13100,-7937,25,32
6727.841,13100,-7993,25,12
6728.293,13100,-8012,25,32
6728.843,13100,-7965,25,12
6729.295,13096,-7987,25,32
6729.835,13100,-7940,25,12
6730.341,13104,-8012,25,32
6730.811,13096,-8006,25,12
6731.326,13096,-7984,25,32
6731.826,13100,-7946,25,12
6732.339,13100,-7975,25,32
6732.788,13096,-7940,25,12
6733.325,13100,-7987,25,32
6733.817,13100,-7984,25,12
6734.298,13104,-8006,25,32
6734.840,13096,-7953,25,12
6735.371,13096,-7984,25,32
6735.829,13096,-7953,25,12
6736.324,13096,-7934,25,32
6736.829,13100,-8009,25,12
6737.290,13100,-7971,25,32
6737.827,13104,-7978,25,12
6738.341,13093,-7978,25,32
6738.817,13096,-7996,25,12
6739.304,13100,-7975,25,32
6739.829,13093,-7968,25,12
6740.343,13096,-7946,25,32
6740.813,13096,-7956,25,12
6741.295,13096,-7928,25,32
6741.820,13100,-7971,25,12
6742.394,13093,-7978,25,32
6742.835,13096,-7990,25,12
6743.333,13100,-7984,25,32
6743.813,13100,-7968,25,12
6744.338,13100,-8012,25,32
6744.786,13093,-7975,25,12
6745.335,13104,-7996,25,32
6745.819,13104,-7956,25,12
6746.322,13096,-7925,25,32
6746.804,13100,-7987,25,12
6747.317,13100,-7993,25,32
6747.835,13100,-7984,25,12
6748.322,13096,-7975,25,32
6748.810,13096,-7987,25,12
6749.282,13096,-7946,25,32
6749.829,13100,-7959,25,12
6750.333,13100,-7984,25,32
6750.813,13100,-7956,25,12
6751.329,13096,-7987,25,32
6751.786,13100,-7968,25,12
6752.333,13096,-8012,25,32
6752.790,13093,-8009,25,12
6753.301,13096,-7978,25,32
6753.784,13096,-7984,25,12
6754.337,13096,-7996,25,32
6754.812,13093,-7993,25,12
6755.279,13096,-7971,25,32
6755.836,13096,-7959,25,12
6756.307,13096,-7990,25,32
6756.776,13096,-8012,25,12
6757.306,13096,-7971,25,32
6757.830,13093,-7956,25,12
6758.295,13096,-7971,25,32
6758.821,13089,-7968,25,12
6759.310,13096,-7953,25,32
6759.811,13100,-7978,25,12
6760.311,13096,-7965,25,32
6760.812,13093,-7965,25,12
6761.285,13096,-7984,25,32
6761.825,13096,-7996,25,12
6762.324,13089,-7996,25,32
6762.809,13093,-7956,25,12
6763.319,13096,-7937,25,32
6763.779,13096,-7996,25,12
6764.294,13093,-7965,25,32
6764.817,13096,-7940,25,12
6765.327,13100,-8028,25,32
6765.782,13093,-7915,25,12
6766.283,13093,-7978,25,32
6766.773,13096,-7987,25,12
6767.276,13093,-7984,25,32
6767.826,13096,-7996,25,12
6768.344,13096,-7975,25,32
6768.800,13089,-7993,25,12
6769.308,13096,-7950,25,32
6769.841,13096,-7993,25,12
6770.299,13089,-7956,25,32
6770.837,13093,-7918,25,12
6771.286,13089,-8000,25,32
6771.787,13096,-7965,25,12
6772.331,13089,-7959,25,31
6772.811,13093,-7975,25,12
6773.272,13093,-7965,25,32
6773.799,13086,-7950,25,12
6774.301,13089,-7959,25,32
6774.819,13096,-8006,25,12
6775.322,13093,-7965,25,32
6775.830,13093,-8018,25,12
6776.278,13096,-7971,25,32
6776.777,13096,-8009,25,12
6777.286,13100,-7940,25,32
6777.799,13093,-7990,25,12
6778.292,13093,-7993,25,32
6778.806,13089,-7965,25,12
6779.317,13089,-7925,25,32
6779.796,13093,-7990,25,12
6780.290,13082,-7953,25,31
6780.775,13086,-7946,25,12
6781.278,13096,-7918,25,32
6781.797,13093,-7953,25,12
6782.283,13089,-7975,25,32
6782.782,13089,-7931,25,12
6783.335,13093,-7993,25,32
6783.809,13089,-7965,25,12
6784.311,13093,-7971,25,32
6784.813,13089,-7928,25,12
6785.300,13089,-8015,25,32
6785.791,13089,-7940,25,12
6786.314,13089,-7965,25,32
6786.807,13093,-7968,25,12
6787.289,13093,-7953,25,32
6787.807,13086,-7975,25,12
6788.262,13086,-7996,25,32
6788.810,13089,-7971,25,12
6789.306,13089,-7965,25,32
6789.816,13089,-7975,25,12
6790.315,13089,-8009,25,32
6790.803,13089,-7925,25,12
6791.293,13093,-7950,25,32
6791.810,13093,-7965,25,12
6792.308,13089,-7959,25,32
6792.773,13089,-7959,25,12
6793.306,13089,-7915,25,32
6793.802,13089,-7996,25,12
6794.309,13086,-7996,25,31
6794.802,13089,-7956,25,12
6795.303,13093,-7965,25,32
6795.810,13086,-7975,25,12
6796.286,13089,-7975,25,32
6796.770,13089,-7971,25,12
6797.291,13089,-7959,25,32
6797.767,13086,-7978,25,12
6798.286,13089,-8000,25,32
6798.789,13093,-8006,25,12
6799.252,13093,-7971,25,32
6799.813,13089,-7950,25,12
6800.296,13086,-7931,25,31
6800.757,13086,-7978,25,12
6801.303,13089,-7950,25,32
6801.797,13089,-7965,25,12
6802.299,13082,-7984,25,31
6802.780,13086,-7915,25,12
6803.307,13086,-7987,25,32
6803.782,13089,-7915,25,12
6804.280,13086,-7984,25,31
6804.771,13086,-7978,25,12
6805.304,13089,-7978,25,32
6805.754,13093,-7959,25,12
6806.283,13082,-7946,25,31
6806.782,13089,-7950,25,12
6807.297,13086,-7978,25,31
6807.750,13089,-8006,25,12
6808.280,13089,-7965,25,32
6808.790,13089,-7946,25,12
6809.290,13089,-8012,25,32
6809.759,13089,-7959,25,12
6810.278,13086,-7940,25,31
6810.778,13086,-7968,25,12
6811.276,13082,-7971,25,31
6811.776,13086,-8006,25,12
6812.275,13089,-8009,25,32
6812.769,13093,-7996,25,12
6813.249,13086,-8000,25,31
6813.819,13086,-7965,25,12
6814.317,13086,-8012,25,32
6814.755,13086,-7940,25,12
6815.279,13082,-7965,25,31
6815.774,13089,-7965,25,12
6816.314,13093,-7965,25,32
6816.768,13086,-7996,25,12
6817.268,13086,-7928,25,32
6817.786,13086,-7984,25,12
6818.294,13086,-7959,25,32
6818.788,13086,-8025,25,12
6819.290,13089,-7971,25,32
6819.772,13089,-7990,25,12
6820.273,13086,-8012,25,31
6820.760,13086,-7940,25,12
6821.244,13086,-7968,25,32
6821.790,13082,-7956,25,12
6822.287,13089,-8006,25,32
6822.790,13082,-7996,25,12
6823.248,13086,-7965,25,32
6823.791,13086,-8009,25,12
6824.243,13086,-7950,25,32
6824.770,13086,-7965,25,12
6825.270,13086,-7956,25,32
6825.769,13078,-7975,25,12
6826.271,13093,-7965,25,32
6826.784,13089,-7906,25,12
6827.277,13086,-8009,25,31
6827.777,13089,-7978,25,12
6828.287,13082,-7990,25,31
6828.780,13089,-8018,25,12
6829.289,13086,-7959,25,31
6829.754,13086,-8006,25,12
6830.294,13082,-7959,25,31
6830.765,13086,-7987,25,12
6831.289,13086,-7956,25,32
6831.813,13089,-7984,25,12
6832.291,13086,-8037,25,31
6832.756,13089,-7990,25,12
6833.265,13082,-8031,25,31
6833.784,13082,-7978,25,12
6834.286,13089,-7971,25,32
6834.778,13089,-7971,25,12
6835.275,13086,-8012,25,31
6835.764,13078,-7946,25,12
6836.282,13086,-7940,25,32
6836.747,13082,-7965,25,12
6837.250,13086,-8000,25,32
6837.783,13082,-7975,25,12
6838.282,13078,-7987,25,31
6838.777,13078,-7934,25,12
6839.262,13082,-7993,25,32
6839.772,13086,-7953,25,12
6840.287,13082,-7978,25,31
6840.762,13086,-8015,25,12
6841.281,13082,-7965,25,31
6841.763,13078,-7987,25,12
6842.277,13078,-7975,25,31
6842.802,13086,-7925,25,12
6843.292,13082,-7959,25,31
6843.751,13082,-8006,25,12
6844.246,13082,-7971,25,31
6844.775,13082,-7965,25,12
6845.278,13086,-7968,25,32
6845.757,13078,-8000,25,12
6846.270,13089,-7959,25,32
6846.781,13082,-7990,25,12
6847.264,13078,-7990,25,31
6847.781,13078,-8006,25,12
6848.281,13078,-7990,25,31
6848.777,13082,-7996,25,12
6849.282,13086,-7968,25,32
6849.777,13086,-7971,25,12
6850.257,13078,-7959,25,31
6850.766,13082,-7990,25,12
6851.250,13089,-7987,25,32
6851.778,13086,-7987,25,12
6852.262,13078,-7971,25,31
6852.771,13082,-7975,25,12
6853.251,13082,-7996,25,31
6853.756,13078,-7990,25,12
6854.272,13078,-7984,25,31
6854.770,13078,-7975,25,12
6855.273,13078,-7946,25,31
6855.771,13078,-7984,25,12
6856.266,13075,-7965,25,31
6856.750,13078,-7940,25,12
6857.242,13082,-7950,25,31
6857.754,13082,-8006,25,12
6858.272,13078,-7950,25,31
6858.774,13082,-7975,25,12
6859.237,13078,-7953,25,31
6859.750,13082,-7968,25,12
6860.260,13082,-8006,25,31
6860.789,13082,-7971,25,12
6861.300,13078,-7934,25,31
6861.736,13082,-7940,25,12
6862.264,13078,-8009,25,31
6862.775,13075,-7968,25,12
6863.233,13078,-7984,25,31
6863.766,13082,-7990,25,12
6864.227,13082,-7978,25,31
6864.742,13078,-7971,25,12
6865.251,13082,-7953,25,31
6865.740,13075,-8009,25,12
6866.233,13078,-8000,25,31
6866.760,13078,-7987,25,12
6867.224,13078,-7971,25,31
6867.773,13086,-8006,25,12
6868.265,13082,-7950,25,31
6868.768,13078,-7965,25,12
6869.306,13082,-7959,25,31
6869.723,13071,-7978,25,12
6870.250,13075,-8031,25,31
6870.751,13078,-7987,25,12
6871.240,13078,-7984,25,31
6871.762,13082,-7996,25,12
6872.223,13078,-7978,25,31
6872.716,13082,-7990,25,12
6873.211,13078,-7975,25,31
6873.731,13078,-7959,25,12
6874.223,13075,-7996,25,31
6874.739,13082,-7946,25,12
6875.276,13086,-7987,25,32
6875.738,13078,-7965,25,12
6876.231,13078,-7965,25,31
6876.728,13078,-8009,25,12
6877.249,13078,-7990,25,31
6877.770,13082,-7934,25,12
6878.243,13078,-7940,25,31
6878.811,13075,-7956,25,12
6879.275,13068,-7953,25,31
6879.759,13078,-7965,25,12
6880.261,13075,-7940,25,31
6880.727,13075,-7987,25,12
6881.221,13078,-7965,25,31
6881.746,13078,-7971,25,12
6882.213,13071,-7984,25,31
6882.710,13075,-7975,25,12
6883.251,13078,-7987,25,31
6883.737,13075,-7996,25,12
6884.236,13078,-7996,25,31
6884.709,13075,-7950,25,12
6885.239,13071,-7946,25,31
6885.718,13078,-7978,25,12
6886.255,13078,-8009,25,31
6886.757,13075,-7968,25,12
6887.224,13078,-7950,25,31
6887.753,13078,-7975,25,12
6888.250,13075,-7965,25,31
6888.746,13078,-7978,25,12
6889.265,13075,-8006,25,31
6889.754,13075,-7959,25,12
6890.258,13082,-8025,25,32
6890.734,13075,-7978,25,12
6891.255,13075,-7953,25,31
6891.755,13075,-7968,25,12
6892.205,13075,-7990,25,31
6892.705,13068,-7984,25,12
6893.249,13078,-7990,25,32
6893.716,13075,-8015,25,12
6894.234,13075,-7928,25,31
6894.762,13075,-7987,25,12
6895.261,13075,-7934,25,31
6895.732,13075,-8009,25,12
6896.251,13075,-7975,25,31
6896.753,13075,-7978,25,12
6897.203,13071,-8028,25,31
6897.746,13075,-7975,25,12
6898.230,13071,-7965,25,31
6898.728,13078,-7987,25,12
6899.198,13071,-7978,25,31
6899.726,13071,-8006,25,12
6900.273,13075,-7946,25,31
6900.727,13075,-7968,25,12
6901.287,13075,-8009,25,31
6901.757,13078,-7993,25,12
6902.228,13068,-8012,25,31
6902.734,13075,-7971,25,12
6903.216,13071,-7984,25,31
6903.749,13075,-7975,25,12
6904.199,13075,-7978,25,31
6904.764,13071,-7918,25,12
6905.226,13075,-7953,25,31
6905.717,13071,-7953,25,12
6906.280,13075,-8000,25,31
6906.742,13071,-7953,25,12
6907.274,13071,-7990,25,31
6907.721,13068,-8006,25,12
6908.242,13071,-7946,25,31
6908.743,13068,-7946,25,12
6909.221,13075,-7956,25,31
6909.722,13071,-7959,25,12
6910.208,13075,-7937,25,31
6910.720,13071,-7946,25,12
6911.241,13071,-7987,25,31
6911.730,13068,-8000,25,12
6912.273,13071,-7940,25,31
6912.745,13068,-7987,25,12
6913.219,13068,-7968,25,31
6913.739,13071,-7959,25,12
6914.219,13071,-7946,25,31
6914.741,13075,-7984,25,12
6915.264,13071,-8000,25,31
6915.735,13071,-7975,25,12
6916.222,13071,-7996,25,31
6916.696,13075,-7993,25,12
6917.217,13078,-8006,25,31
6917.721,13068,-7959,25,12
6918.283,13075,-7978,25,31
6918.714,13068,-7965,25,12
6919.191,13071,-7975,25,31
6919.739,13071,-7956,25,12
6920.236,13068,-7996,25,31
6920.742,13064,-7959,25,11
6921.222,13071,-7978,25,31
6921.711,13068,-7950,25,12
6922.237,13068,-7965,25,31
6922.737,13068,-7984,25,11
6923.203,13071,-8012,25,31
6923.733,13068,-7959,25,12
6924.215,13071,-7990,25,31
6924.739,13071,-7965,25,12
6925.204,13071,-7975,25,31
6925.738,13071,-7931,25,12
6926.270,13075,-7953,25,31
6926.725,13064,-7959,25,11
6927.183,13068,-7965,25,31
6927.735,13060,-7975,25,11
6928.231,13071,-7968,25,31
6928.711,13075,-7975,25,12
6929.223,13071,-7968,25,31
6929.733,13064,-7956,25,11
6930.205,13068,-7937,25,31
6930.696,13071,-7996,25,12
6931.265,13068,-7971,25,31
6931.725,13068,-7993,25,12
6932.250,13068,-7990,25,31
6932.734,13075,-7959,25,12
6933.230,13071,-7990,25,31
6933.731,13068,-7937,25,12
6934.228,13071,-7971,25,31
6934.737,13064,-7959,25,11
6935.258,13068,-7984,25,31
6935.733,13068,-7978,25,12
6936.207,13068,-7946,25,31
6936.706,13068,-7996,25,11
6937.226,13068,-8006,25,31
6937.711,13068,-7928,25,11
6938.178,13064,-8006,25,31
6938.726,13068,-7975,25,11
6939.177,13064,-8018,25,31
6939.715,13071,-7990,25,12
6940.226,13064,-7975,25,31
6940.709,13064,-7959,25,11
6941.209,13068,-7953,25,31
6941.707,13068,-7984,25,12
6942.178,13068,-8000,25,31
6942.709,13071,-7965,25,12
6943.225,13068,-7965,25,31
6943.717,13068,-7937,25,12
6944.198,13064,-7965,25,31
6944.704,13071,-7987,25,12
6945.189,13071,-7956,25,31
6945.726,13071,-7984,25,12
6946.234,13068,-7959,25,31
6946.710,13064,-7965,25,11
6947.193,13071,-7956,25,31
6947.696,13064,-7971,25,11
6948.226,13068,-7975,25,31
6948.704,13071,-7987,25,12
6949.222,13071,-7946,25,31
6949.699,13068,-7987,25,12
6950.229,13064,-7968,25,31
6950.708,13064,-7946,25,11
6951.208,13071,-7987,25,31
6951.717,13071,-7965,25,12
6952.230,13071,-7993,25,31
6952.718,13068,-7987,25,11
6953.201,13064,-8012,25,31
6953.698,13064,-7993,25,11
6954.213,13064,-7987,25,31
6954.699,13071,-7984,25,12
6955.215,13068,-7971,25,31
6955.717,13068,-7975,25,12
6956.171,13068,-7978,25,31
6956.728,13068,-7987,25,12
6957.181,13064,-7956,25,31
6957.697,13071,-7987,25,12
6958.198,13060,-7971,25,31
6958.711,13060,-7996,25,11
6959.209,13064,-7956,25,31
6959.689,13071,-7984,25,12
6960.222,13064,-8012,25,31
6960.714,13068,-7987,25,11
6961.204,13064,-8009,25,31
6961.713,13068,-7950,25,12
6962.214,13060,-7987,25,31
6962.725,13064,-7987,25,11
6963.195,13071,-7996,25,31
6963.695,13060,-7975,25,11
6964.197,13064,-7968,25,31
6964.690,13064,-7990,25,11
6965.192,13068,-7931,25,31
6965.709,13064,-8000,25,11
6966.195,13060,-7934,25,31
6966.694,13064,-7965,25,11
6967.230,13068,-7996,25,31
6967.721,13057,-7990,25,11
6968.194,13064,-7959,25,31
6968.690,13071,-8000,25,12
6969.211,13064,-7975,25,31
6969.693,13064,-8006,25,11
6970.189,13060,-7965,25,31
6970.691,13060,-7996,25,11
6971.209,13068,-7978,25,31
6971.693,13064,-8006,25,11
6972.214,13064,-8006,25,31
6972.750,13064,-7990,25,11
6973.199,13064,-7956,25,31
6973.687,13071,-7978,25,12
6974.205,13064,-8000,25,31
6974.703,13057,-7959,25,11
6975.213,13064,-7950,25,31
6975.687,13068,-7984,25,12
6976.196,13060,-7950,25,31
6976.702,13060,-8012,25,11
6977.185,13060,-7996,25,31
6977.675,13057,-7984,25,11
6978.176,13068,-7950,25,31
6978.710,13060,-7984,25,11
6979.222,13064,-7984,25,31
6979.705,13064,-7987,25,11
6980.182,13064,-7987,25,31
6980.685,13060,-8006,25,11
6981.155,13060,-7975,25,31
6981.705,13060,-7978,25,11
6982.166,13060,-7950,25,31
6982.654,13064,-8018,25,11
6983.166,13060,-7978,25,31
6983.725,13060,-8000,25,11
6984.183,13060,-7971,25,31
6984.655,13068,-8031,25,12
6985.211,13060,-7937,25,31
6985.701,13060,-7978,25,11
6986.206,13064,-8009,25,31
6986.655,13060,-8050,25,11
6987.184,13060,-7975,25,31
6987.651,13064,-7978,25,11
6988.193,13060,-8006,25,31
6988.697,13060,-7968,25,11
6989.185,13057,-7978,25,31
6989.685,13057,-7953,25,11
6990.173,13064,-7975,25,31
6990.651,13053,-7993,25,11
6991.182,13057,-7968,25,31
6991.701,13057,-7968,25,11
6992.202,13060,-7971,25,31
6992.681,13060,-7978,25,11
6993.191,13060,-7965,25,31
6993.693,13060,-7968,25,11
6994.193,13060,-7990,25,31
6994.683,13060,-7996,25,11
6995.178,13060,-7965,25,31
6995.694,13060,-7996,25,11
6996.148,13064,-7971,25,31
6996.678,13060,-7968,25,11
6997.175,13064,-8015,25,31
6997.694,13057,-8015,25,11
6998.166,13057,-7950,25,31
6998.678,13060,-7975,25,11
6999.176,13060,-7990,25,31
6999.671,13053,-7990,25,11
7000.186,13060,-7968,25,31
7000.715,13060,-8018,25,11
7001.158,13060,-7950,25,31
7001.665,13057,-7953,25,11
7002.194,13057,-8000,25,31
7002.673,13057,-7959,25,11
7003.171,13053,-7934,25,31
7003.670,13064,-7996,25,11
7004.185,13053,-7975,25,31
7004.692,13060,-7984,25,11
7005.189,13057,-7959,25,31
7005.693,13057,-7950,25,11
7006.179,13060,-7956,25,31
7006.667,13057,-7971,25,11
7007.167,13057,-8006,25,31
7007.690,13053,-7950,25,11
7008.139,13057,-7953,25,31
7008.711,13057,-7940,25,11
7009.146,13060,-7968,25,31
7009.667,13064,-7984,25,11
7010.141,13060,-7968,25,31
7010.689,13060,-7925,25,11
7011.183,13057,-8006,25,31
7011.665,13060,-7953,25,11
7012.193,13057,-8006,25,31
7012.657,13057,-7996,25,11
7013.228,13057,-7965,25,31
7013.668,13057,-7950,25,11
7014.182,13060,-7968,25,31
7014.639,13057,-7934,25,11
7015.182,13053,-7996,25,31
7015.686,13060,-7971,25,11
7016.189,13057,-7987,25,31
7016.681,13053,-7968,25,11
7017.188,13057,-7971,25,31
7017.704,13053,-7978,25,11
7018.162,13053,-7959,25,31
7018.694,13060,-7968,25,11
7019.150,13050,-7918,25,31
7019.685,13057,-7975,25,11
7020.165,13057,-7965,25,31
7020.666,13060,-7953,25,11
7021.207,13057,-7956,25,31
7021.639,13057,-7978,25,11
7022.182,13057,-7931,25,31
7022.682,13064,-7968,25,11
7023.186,13053,-7978,25,31
7023.683,13057,-8009,25,11
7024.133,13053,-7993,25,31
7024.685,13050,-7996,25,11
7025.182,13053,-7987,25,31
7025.646,13053,-7978,25,11
7026.169,13053,-7968,25,31
7026.676,13050,-8006,25,11
7027.175,13053,-7965,25,31
7027.683,13053,-7984,25,11
7028.280,13046,-7978,25,31
7028.670,13053,-7968,25,11
7029.181,13050,-7996,25,31
7029.634,13053,-7968,25,11
7030.186,13053,-7953,25,31
7030.678,13057,-7993,25,11
7031.142,13050,-7959,25,31
7031.678,13053,-7934,25,11
7032.187,13057,-7953,25,31
7032.659,13057,-7993,25,11
7033.127,13053,-7975,25,31
7033.647,13053,-7975,25,11
7034.175,13060,-7993,25,31
7034.649,13050,-7953,25,11
7035.172,13057,-7978,25,31
7035.655,13050,-7971,25,11
7036.166,13057,-7993,25,31
7036.672,13053,-7975,25,11
7037.126,13053,-7950,25,31
7037.654,13064,-7978,25,11
7038.161,13050,-7987,25,31
7038.684,13053,-7978,25,11
7039.171,13057,-7987,25,31
7039.631,13057,-8000,25,11
7040.165,13050,-7984,25,31
7040.666,13053,-7990,25,11
7041.145,13053,-7953,25,31
7041.651,13050,-7987,25,11
7042.172,13057,-7993,25,31
7042.655,13053,-8034,25,11
7043.150,13057,-7996,25,31
